index,source,translation,score
1209,"Create an HTML webpage with a button which can be used to toggle a ""dark mode"".","Buat laman web HTML dengan butang yang boleh digunakan untuk bertukar -tukar ""mod gelap"".",-0.10935011506080627
1210,"Write a code to create a random password containing at least one lowercase and one uppercase letter,...",Tulis kod untuk membuat kata laluan rawak yang mengandungi sekurang -kurangnya satu huruf kecil dan ...,0.4346323013305664
1211,Create a program that can match a given string against a list of strings and return the indices of s...,Buat program yang boleh memadankan rentetan yang diberikan terhadap senarai rentetan dan kembalikan ...,-0.4862358272075653
1212,Generate a random list of integers for the given range.,Menjana senarai rawak bilangan bulat untuk julat yang diberikan.,-0.38212212920188904
1213,Implement a function in Python that takes in an array of integers and returns the pair of integers t...,Melaksanakan fungsi dalam Python yang mengambil pelbagai bilangan bulat dan mengembalikan sepasang b...,-0.3086232841014862
1214,Write a script in python to crawl a web page,Tulis skrip di Python untuk merangkak laman web,-0.17429882287979126
1215,Generate a program to count the number of words in a sentence,Menjana program untuk mengira bilangan perkataan dalam ayat,0.4358988106250763
1216,Write an SQL query to update a table with values of a different table,Tulis pertanyaan SQL untuk mengemas kini jadual dengan nilai jadual yang berbeza,-0.28314873576164246
1217,Generate a code snippet to apply an iterative algorithm to an input data,Menjana coretan kod untuk memohon algoritma berulang ke data input,-0.23755261301994324
1218,Create a Java method to calculate the average of the given array.,Buat kaedah Java untuk mengira purata array yang diberikan.,0.11212848126888275
1219,Develop a machine learning classifier to predict whether a given number is even or odd.,Membangunkan pengelas pembelajaran mesin untuk meramalkan sama ada nombor tertentu adalah atau ganji...,-0.5166373252868652
1220,Generate a C# code to add a new column of type INT to a given table,Menjana kod c# untuk menambah lajur baru jenis int ke jadual tertentu,-0.3027055561542511
1221,Generate a random password using JavaScript.,Menjana kata laluan rawak menggunakan JavaScript.,0.5482059121131897
1222,Convert the following for loop into a recursive function.,Tukar perkara berikut untuk gelung ke dalam fungsi rekursif.,-0.6890721917152405
1223,Generate an array of 1000 random numbers in the range of 0 to 100.,Menjana pelbagai 1000 nombor rawak dalam julat 0 hingga 100.,-0.0970621407032013
1224,Write an SQL query to return the 3 most recently added records in a table,Tulis pertanyaan SQL untuk mengembalikan 3 rekod yang paling baru ditambah dalam jadual,-0.44798529148101807
1225,Modify code below to calculate the number of characters in specified strings.,Ubah suai kod di bawah untuk mengira bilangan aksara dalam rentetan yang ditentukan.,0.24282440543174744
1226,Rewrite the following code to use immutable variables,Tulis semula kod berikut untuk menggunakan pembolehubah yang tidak berubah,0.033692993223667145
1227,Can you build a JavaScript site scraper that retrieves all of the links on a given page?,Bolehkah anda membina pengikis tapak JavaScript yang mengambil semua pautan pada halaman tertentu?,-0.154399573802948
1228,Create a function to generate a random password with an length of at least 10 characters,Buat fungsi untuk menghasilkan kata laluan rawak dengan panjang sekurang -kurangnya 10 aksara,0.11812642216682434
1229,Generate code for sorting a list of numbers in ascending order,Menjana kod untuk menyusun senarai nombor dalam urutan menaik,0.06043701246380806
1230,Write a code fragment to sort a random list of strings in alphabetical order.,Tulis serpihan kod untuk menyusun senarai rawak rawak dalam susunan abjad.,0.09729354083538055
1231,Develop a Flask application to serve an HTTP request with a given response body.,Membangunkan permohonan flask untuk memenuhi permintaan HTTP dengan badan tindak balas yang diberika...,-0.6865207552909851
1232,Create a MySQL query to delete a column from a table.,Buat pertanyaan MySQL untuk memadam lajur dari jadual.,-0.6318482756614685
1233,Generate code to enable printing of a linked list in reverse order.,Menjana kod untuk membolehkan percetakan senarai yang dipautkan dalam urutan terbalik.,-0.07515966892242432
1234,Categorize the sentiment of a given text.,Mengkategorikan sentimen teks tertentu.,-0.3705982267856598
1235,Construct a program for sorting a given array of integers using an insertion sort algorithm.,Bina program untuk menyusun pelbagai integer yang diberikan menggunakan algoritma jenis penyisipan.,-0.0124918632209301
1236,Construct a function that normalizes an array of integers.,Membina fungsi yang menormalkan pelbagai bilangan bulat.,-0.3422735035419464
1237,"Based off the input, generate a code snippet for calculating the number of occurrences of a characte...","Berdasarkan input, menghasilkan coretan kod untuk mengira bilangan kejadian watak dalam rentetan yan...",-0.09070217609405518
1238,Create a program to count the number of non-overlapping occurrences of a given string in another str...,Buat program untuk mengira bilangan kejadian tidak bertindih dari rentetan yang diberikan dalam rent...,-0.3860902190208435
1239,Reorder the given sequence of numbers to form the largest number,Menyusun semula urutan nombor untuk membentuk nombor terbesar,0.17862530052661896
1240,"Create an HTML page with a table that lists the names, ages and genders of 5 people","Buat halaman HTML dengan jadual yang menyenaraikan nama, umur dan jantina 5 orang",0.41227826476097107
1241,Create a code that reverses a given string.,Buat kod yang membalikkan rentetan yang diberikan.,-0.03626842051744461
1242,Reverse a given string.,Membalikkan rentetan yang diberikan.,-0.39793387055397034
1243,Generate code to sort a list of numbers,Menjana kod untuk menyusun senarai nombor,0.1100282073020935
1244,Create a code to generate 100 random integers from a uniform distribution in the range 0 to 500.,Buat kod untuk menjana 100 bilangan bulat rawak dari taburan seragam dalam julat 0 hingga 500.,0.19035717844963074
1245,Program an algorithm to sort an array of integers.,Program algoritma untuk menyusun pelbagai bilangan bulat.,-0.2049584686756134
1246,Write a code to generate a random password of the length of 16 from a given set of characters.,Tulis kod untuk menghasilkan kata laluan rawak panjang 16 dari satu set aksara yang diberikan.,0.2967975437641144
1247,Create a function to randomly generate an 8-digit pin.,Buat fungsi untuk secara rawak menjana pin 8 digit.,-0.13614323735237122
1248,Generate a class definition which accepts an array of employee objects in the constructor and define...,Menjana definisi kelas yang menerima pelbagai objek pekerja dalam pembina dan menentukan kaedah yang...,-0.23425748944282532
1249,"Given a string, compress the repetitive substrings.","Memandangkan rentetan, memampatkan substrings berulang.",-0.7838530540466309
1250,Create a dictionary mapping alphanumeric characters to their numeric values.,Buat Kamus Pemetaan Kamus Alfanumerik ke Nilai Numerik mereka.,-0.6905224919319153
1251,Find the location of a specific string within a string.,Cari lokasi rentetan tertentu dalam rentetan.,-0.30779823660850525
1252,Generate a TypeScript function that reverses the case of a string.,Menjana fungsi TypeScript yang membalikkan kes rentetan.,-0.44135963916778564
1253,Construct a loop from an array as an argument in JavaScript.,Bina gelung dari array sebagai hujah dalam JavaScript.,-0.36379924416542053
1254,Modify the program to find the greatest common divisor of two given numbers.,Ubah suai program untuk mencari pembahagi umum terbesar dua nombor yang diberikan.,-0.18236063420772552
1255,Generate a PostgreSQL query to compute the number of entries in a table for each day in a given date...,Menjana pertanyaan PostgreSQL untuk mengira bilangan penyertaan dalam jadual untuk setiap hari dalam...,-0.33555489778518677
1256,Analyze a text for sentiment analysis,Menganalisis teks untuk analisis sentimen,0.17994721233844757
1257,Construct a code to find the smallest element in a given binary search tree,Bina kod untuk mencari elemen terkecil dalam pokok carian binari yang diberikan,0.09551702439785004
1258,Generate a Jest test suite for a function that takes an array of strings and returns an array of the...,Menjana suite ujian jest untuk fungsi yang mengambil pelbagai rentetan dan mengembalikan pelbagai pa...,-0.8434270620346069
1259,Construct an algorithm in Python that calculates the factorial of a number,Bina algoritma dalam python yang mengira faktorial nombor,0.20190565288066864
1260,Generate a regular expression to match any valid hexadecimal color code.,Menjana ungkapan biasa untuk memadankan sebarang kod warna heksadesimal yang sah.,-0.3125983774662018
1261,Write a pattern matching algorithm to search for a substring in a string.,Tulis algoritma yang sepadan dengan corak untuk mencari substring dalam rentetan.,-0.1378856599330902
1262,Develop an algorithm for an optimal pathfinding,Membangunkan algoritma untuk laluan yang optimum,0.19228018820285797
1263,Edit the code to display an error message when a negative number is entered.,Edit kod untuk memaparkan mesej ralat apabila nombor negatif dimasukkan.,0.20490717887878418
1264,Can you rewrite the following program so that it is more efficient?,Bolehkah anda menulis semula program berikut supaya lebih cekap?,0.5894983410835266
1265,Generate an SQL query to display all records from a table where the value of a colum matches a given...,Menjana pertanyaan SQL untuk memaparkan semua rekod dari jadual di mana nilai colum sepadan dengan c...,-0.2908669412136078
1266,Generate an assembly program that calculates the average of two numbers.,Menjana program pemasangan yang mengira purata dua nombor.,-0.5050069689750671
1267,Construct a program that takes the temperature t in fahrenheit and print it in celsius,Bina program yang mengambil suhu T di Fahrenheit dan mencetaknya di Celsius,0.2164127230644226
1268,"Write a code to do a deep dive into a given database and find out tables, columns and keys","Tulis kod untuk melakukan menyelam yang mendalam ke dalam pangkalan data tertentu dan cari jadual, l...",0.016665127128362656
1269,"Given a list of strings, create a Python program to find the longest common substring","Memandangkan senarai rentetan, buat program python untuk mencari substring yang paling lama",-0.23222938179969788
