index,source,translation,score
2558,"Given an array of strings, come up with a way to determine if a given string is in the array or not.","Memandangkan pelbagai rentetan, tentukan cara untuk menentukan sama ada rentetan yang diberikan dala...",-0.43005093932151794
2559,Create a function to return the minimum number from an array of integers,Buat fungsi untuk mengembalikan nombor minimum dari pelbagai bilangan bulat,-0.3237444758415222
2560,Construct a function in JavaScript that sorts an array according to a given sorting algorithm.,Membina fungsi dalam JavaScript yang menyusun pelbagai mengikut algoritma penyortiran yang diberikan...,-0.022744152694940567
2561,Implement a code to remove the vowels from a string,Melaksanakan kod untuk mengeluarkan vokal dari rentetan,-0.49667778611183167
2562,Create a program to convert an upper-case string to lower-case.,Buat program untuk menukar rentetan kes atas ke kes yang lebih rendah.,-0.4729478657245636
2563,Implement a Swift program for bubble sorting an array of numbers.,Melaksanakan program SWIFT untuk menyusun gelembung pelbagai nombor.,-0.5521265864372253
2564,Write an R query to calculate the average salary for employees in the department 'Marketing'.,Tulis pertanyaan R untuk mengira gaji purata untuk pekerja di 'pemasaran' jabatan.,-0.28583866357803345
2565,Write a code which counts the occurrence of a particular word in a given text.,Tulis kod yang mengira kejadian perkataan tertentu dalam teks tertentu.,-0.03766845539212227
2566,Generate an optimized SQL query to retrieve the total number of orders by product,Menjana pertanyaan SQL yang dioptimumkan untuk mendapatkan jumlah pesanan mengikut produk,-0.045769114047288895
2567,Generate a code that checks if a given string contains at least 3 consecutive vowels.,Menjana kod yang memeriksa jika rentetan yang diberikan mengandungi sekurang -kurangnya 3 vokal bert...,0.03837038204073906
2568,Create a Python script to randomly generate a character from a given list of characters.,Buat skrip Python untuk menjana watak secara rawak dari senarai aksara yang diberikan.,0.07249563932418823
2569,Compute the longest common subsequence of two given strings.,Kirakan seterusnya yang paling lama dari dua rentetan yang diberikan.,-0.7198699116706848
2570,Create a Rust program that prints a welcome message.,Buat program karat yang mencetak mesej selamat datang.,-0.6520227789878845
2571,Generate a function which removes duplicate characters from the given input string.,Menjana fungsi yang menghilangkan aksara pendua dari rentetan input yang diberikan.,-0.39443424344062805
2572,Generate a unique AES encryption key,Menjana kunci penyulitan AES yang unik,-0.022405032068490982
2573,Populate an array with random numbers.,Mengisi array dengan nombor rawak.,-0.033234577625989914
2574,Create a function to calculate the number of words in a text,Buat fungsi untuk mengira bilangan perkataan dalam teks,0.2779335677623749
2575,Come up with a way to generate a 10-digit random alphanumeric string using PHP.,Datang dengan cara untuk menjana rentetan alfanumerik rawak 10 digit menggunakan PHP.,0.09362849593162537
2576,Develop a machine learning solution to predict the direction of the stock market on any given day.,Membangunkan penyelesaian pembelajaran mesin untuk meramalkan arah pasaran saham pada hari tertentu.,0.3994525074958801
2577,Create a program that reads in a set of numbers and returns True if any two numbers add up to an eve...,Buat program yang dibaca dalam satu set nombor dan pulangan benar jika mana -mana dua nombor menamba...,-0.7495638728141785
2578,Design a C# program to find the maximum of two floating-point numbers,Reka Program C# untuk mencari maksimum dua nombor terapung,0.04778117313981056
2579,Develop a function to generate a random password of length 8 characters.,Membangunkan fungsi untuk menghasilkan kata laluan rawak panjang 8 aksara.,0.17168544232845306
2580,Synthesize a program to sort a given array of integers in increasing order.,Mensintesis program untuk menyusun pelbagai bilangan bulat dalam peningkatan urutan.,-0.6221802830696106
2581,Create a function that checks the palindrome of a string?,Buat fungsi yang memeriksa palindrome rentetan?,-0.8734220862388611
2582,Identify the runtime complexity of the following code.,Kenal pasti kerumitan runtime kod berikut.,0.1814749389886856
2583,Write a code to print the nth element of a linked list.,Tulis kod untuk mencetak elemen n senarai yang dipautkan.,-0.19723188877105713
2584,Write a computer program that can calculate the p-value of a given hypothesis,Tulis program komputer yang dapat mengira nilai p dari hipotesis yang diberikan,0.23616495728492737
2585,Generate a code fragment to find the intersection of two lists of integers.,Menjana serpihan kod untuk mencari persimpangan dua senarai integer.,-0.20823657512664795
2586,Create a function that calculates the circumference of a circle given the radius.,Buat fungsi yang mengira lilitan bulatan yang diberikan jejari.,-0.8737990260124207
2587,Sort a list of strings in alphabetical order.,Susun senarai rentetan dalam susunan abjad.,0.1449400782585144
2588,Write an R script to calculate the median of a set of numbers.,Tulis skrip R untuk mengira median satu set nombor.,-0.3486296832561493
2589,Create a C program which can find out the elements which are odd in a given array of numbers.,Buat program C yang dapat mengetahui unsur -unsur yang ganjil dalam pelbagai nombor yang diberikan.,-0.350887268781662
2590,Devise a program to rank the elements of a given array according to their frequency.,Merangka satu program untuk menilai unsur -unsur array yang diberikan mengikut kekerapannya.,-0.17075267434120178
2591,Construct a program that prints the prime numbers up to a certain number,Bina program yang mencetak nombor utama sehingga nombor tertentu,-0.48269471526145935
2592,Generate a jQuery function to display an alert message.,Menjana fungsi jQuery untuk memaparkan mesej amaran.,0.17256438732147217
2593,Generate pseudo-code to sort an array of integers,Menjana kod pseudo untuk menyusun pelbagai bilangan bulat,-0.3331175148487091
2594,Write a Python code snippet to print out the first ten entries in a given dictionnary.,Tulis coretan kod python untuk mencetak sepuluh entri pertama dalam kamus yang diberikan.,-0.01842251420021057
2595,Construct a program to find all numbers which are divisible by 5 and 7 between a given range,Bina program untuk mencari semua nombor yang boleh dibahagikan dengan 5 dan 7 antara julat yang dibe...,0.11172036826610565
2596,Create a SQL query to sort a table by descending order of a certain column.,Buat pertanyaan SQL untuk menyusun jadual dengan menurun urutan lajur tertentu.,-0.3236089050769806
2597,Design an object-oriented architecture for a web-based eCommerce application,Reka bentuk seni bina berorientasikan objek untuk aplikasi e-dagang berasaskan web,0.027680087834596634
2598,"Implement a regular expression to test if a password is valid including at least one number, one upp...",Melaksanakan ungkapan biasa untuk menguji jika kata laluan sah termasuk sekurang -kurangnya satu nom...,-0.03662513568997383
2599,Develop a sorting algorithm in Python that can sort an array of integers in ascending order.,Membangunkan algoritma penyortiran dalam python yang boleh menyusun pelbagai bilangan bulat dalam ur...,0.1842580884695053
2600,Construct a SQL query to find the Total Price for each product in the products table.,Bina pertanyaan SQL untuk mencari harga keseluruhan bagi setiap produk dalam jadual produk.,0.09990869462490082
2601,Generate a sequence of instructions to debug a Python Program.,Menjana urutan arahan untuk menyahpepijat program Python.,-0.5229882597923279
2602,Generate a program which takes an array of integers and prints the sum of the elements within it.,Menjana program yang mengambil pelbagai bilangan bulat dan mencetak jumlah unsur -unsur di dalamnya.,-0.5774921178817749
2603,Generate a Java program to check if two given trees are identical,Menjana program Java untuk memeriksa sama ada dua pokok yang diberikan adalah sama,-0.28420403599739075
2604,Create a program to search for a given number in a sorted array of length n in logarithmic time comp...,Buat program untuk mencari nombor tertentu dalam pelbagai panjang yang disusun dalam kerumitan masa ...,-0.018741417676210403
2605,Write an SQL query to get the name and age of all users in a table ordered by age from oldest to you...,Tulis pertanyaan SQL untuk mendapatkan nama dan umur semua pengguna dalam jadual yang diperintahkan ...,0.006349712610244751
2606,Write a JavaScript program to convert a comma-separated string to an array of numbers.,Tulis program JavaScript untuk menukar rentetan yang dipisahkan koma ke pelbagai nombor.,0.122748002409935
2607,Convert the following SQL statement into equivalent Python code,Tukar penyata SQL berikut ke kod python yang setara,0.09863452613353729
2608,Write code to insert a word into a list of strings at given position.,Tulis kod untuk memasukkan perkataan ke dalam senarai rentetan pada kedudukan yang diberikan.,0.05564471706748009
2609,"Generate a random 8 character password, where at least one character is a digit and one a letter.","Menjana kata laluan aksara 8 rawak, di mana sekurang -kurangnya satu watak adalah digit dan satu hur...",0.05219551548361778
2610,Write a custom Go function that encodes a string into base64,Tulis fungsi Go tersuai yang menyandikan rentetan ke Base64,-0.8965799808502197
2611,Compose a SQL query to find the longest name from a database table.,Tuliskan pertanyaan SQL untuk mencari nama terpanjang dari jadual pangkalan data.,-0.14581996202468872
2612,Write a code to find all pairs of a given list whose sum equal to a specific number,Tulis kod untuk mencari semua pasang senarai tertentu yang jumlahnya sama dengan nombor tertentu,-0.1488872617483139
2613,Construct a tree data structure using a given array of numbers as values.,Bina struktur data pokok menggunakan pelbagai nombor sebagai nilai.,0.01664053648710251
2614,Create a bash script to print out the current directory of the user,Buat skrip bash untuk mencetak direktori semasa pengguna,-0.14763982594013214
2615,Create a SQL query that filters records based on an id as well as a date field.,Buat pertanyaan SQL yang menapis rekod berdasarkan ID serta medan tarikh.,-0.22972513735294342
