index,source,translation,score
1597,Implement a function that implements a queue using two stacks,Melaksanakan fungsi yang melaksanakan barisan menggunakan dua susunan,-0.7521987557411194
1598,Write a Ruby code to print a string input in reverse order,Tulis kod ruby untuk mencetak input rentetan dalam urutan terbalik,-0.3147639334201813
1599,Output a text summarization of a given article.,Mengeluarkan ringkasan teks artikel yang diberikan.,-0.15744604170322418
1600,Create a program to convert a Roman numeral to its numerical representation.,Buat program untuk menukar angka Rom ke perwakilan berangka.,-0.4922346770763397
1601,Write a SQL query to select the top 3 movies by duration,Tulis pertanyaan SQL untuk memilih filem teratas 3 mengikut tempoh,-0.10703417658805847
1602,Create a function to return the intersection of two arrays,Buat fungsi untuk mengembalikan persimpangan dua tatasusunan,-0.6027793288230896
1603,Write a Python program to compute the sum of the values of a given dictionary,Tulis program python untuk mengira jumlah nilai kamus yang diberikan,0.2266872525215149
1604,Write a Java method that reverse a string.,Tulis kaedah Java yang membalikkan rentetan.,-0.1490461230278015
1605,Generate a command line program in Java to calculate the standard deviation of a sequence of numbers...,Menjana program baris arahan di Java untuk mengira sisihan piawai urutan nombor.,-0.565117359161377
1606,Find the number of distinct palindromic subsequences in a given string,Cari bilangan Palindromic yang berbeza dalam rentetan yang diberikan,-0.4133787453174591
1607,Generate a random 5-digit positive integer using JavaScript,Menjana integer positif 5 digit secara rawak menggunakan JavaScript,-0.7115815281867981
1608,Create a function that calculates the average of all elements in a given array of numbers.,Buat fungsi yang mengira purata semua elemen dalam pelbagai nombor yang diberikan.,-0.25900864601135254
1609,Create a function in JavaScript that takes an array of strings and checks for any duplicates.,Buat fungsi dalam JavaScript yang mengambil pelbagai rentetan dan cek untuk sebarang pendua.,-0.8016569018363953
1610,Generate a list of polygons with random side numbers.,Menjana senarai poligon dengan nombor sampingan rawak.,-0.2067483514547348
1611,Create a Rust program that takes in two numbers and prints out the smaller of the two.,Buat program karat yang mengambil dua nombor dan mencetak yang lebih kecil daripada kedua -duanya.,-0.5135307908058167
1612,Use Linear Search Algorithm to search an element in a given array of integers.,Gunakan algoritma carian linear untuk mencari elemen dalam pelbagai bilangan bulat.,0.19486966729164124
1613,Generate a data structure to store a user-defined dictionary.,Menjana struktur data untuk menyimpan kamus yang ditentukan oleh pengguna.,0.2701863944530487
1614,Generate a function that takes in an integer array and returns the maximum product of two of its ele...,Menjana fungsi yang mengambil dalam pelbagai integer dan mengembalikan produk maksimum dua elemennya...,-0.7519592642784119
1615,We have a list of n numbers. Write a program to find any pair of numbers whose sum is equal to a giv...,Kami mempunyai senarai nombor N. Tulis program untuk mencari mana -mana nombor nombor yang jumlahnya...,-0.11444775760173798
1616,Generate a random string of given length composed of lowercase alphabets.,Menjana rentetan rawak panjang yang diberikan terdiri daripada huruf kecil.,-0.1269516944885254
1617,Generate a C++ program that sorts a given array of integers in increasing order.,Menjana program C ++ yang menyusun pelbagai integer yang diberikan dalam peningkatan urutan.,-0.268306165933609
1618,Write a SQL query to input columns from two different tables in a database.,Tulis pertanyaan SQL untuk memasukkan lajur dari dua jadual yang berbeza dalam pangkalan data.,-0.09986959397792816
1619,Generate a random password in JavaScript using a password generator.,Menghasilkan kata laluan rawak dalam javascript menggunakan penjana kata laluan.,0.16792453825473785
1620,Generate an angular component to display the list of products in a given array.,Menjana komponen sudut untuk memaparkan senarai produk dalam array yang diberikan.,-0.17286717891693115
1621,Generate a react application to list all students of a given department.,Menjana permohonan React untuk menyenaraikan semua pelajar jabatan tertentu.,-0.4279472529888153
1622,"Create a function that takes a string, splits it into words and returns a list of those words and th...","Buat fungsi yang mengambil rentetan, memecahnya menjadi kata -kata dan mengembalikan senarai kata -k...",-0.5137736797332764
1623,Create a NumPy program to compute the average and standard deviation of a randomly generated array o...,Buat program Numpy untuk mengira sisihan purata dan piawai bagi pelbagai nombor yang dijana secara r...,-0.03920312598347664
1624,Develop a program to identify the substrings that occur in both strings,Membangunkan program untuk mengenal pasti substrings yang berlaku dalam kedua -dua rentetan,-0.4812242388725281
1625,"Create a SQL query to retrieve the name, address and email of all customers with a balance in the gi...","Buat pertanyaan SQL untuk mendapatkan nama, alamat dan e -mel semua pelanggan dengan baki dalam jula...",-0.0009847283363342285
1626,Design a program to randomly generate a sentence from a list of words.,Reka bentuk program secara rawak menjana ayat dari senarai perkataan.,-0.040106359869241714
1627,Optimize the following codeSection,Mengoptimumkan kod berikut,-0.20042714476585388
1628,Estimate the time complexity of a program.,Anggarkan kerumitan masa program.,-0.5093662738800049
1629,Suggest an application of Binary Search Trees,Cadangkan permohonan pokok carian binari,-0.520914614200592
1630,Design a code-generator to create star patterns in JavaScript,Reka bentuk penjana kod untuk mencipta corak bintang di JavaScript,0.14379914104938507
1631,"Generate a random password string with at least one number, one lowercase letter, one uppercase lett...","Menjana rentetan kata laluan rawak dengan sekurang -kurangnya satu nombor, satu huruf kecil, satu hu...",0.45277124643325806
1632,Generate a machine learning classifier to determine a person's gender based on a photograph.,Menjana pengelas pembelajaran mesin untuk menentukan jantina seseorang berdasarkan gambar.,-0.21272802352905273
1633,Design a function in C# to calculate the average of an array of integer numbers.,Reka bentuk fungsi dalam C# untuk mengira purata pelbagai nombor integer.,0.28878748416900635
1634,Generate a code snippet for finding the lowest number in a given array.,Menjana coretan kod untuk mencari nombor terendah dalam array yang diberikan.,-0.04509074613451958
1635,Create a program to get the current temperature of a given city.,Buat program untuk mendapatkan suhu semasa bandar tertentu.,0.32154491543769836
1636,Build a knime workflow to forecast the sales of a business over the next 3 months.,Bina aliran kerja Knime untuk meramalkan jualan perniagaan dalam tempoh 3 bulan akan datang.,-0.18216121196746826
1637,Compute the checksum for a given string.,Kirakan cek untuk rentetan yang diberikan.,-0.8236070275306702
1638,Create a C++ function to sort an array of integers in ascending order,Buat fungsi C ++ untuk menyusun pelbagai bilangan bulat dalam urutan menaik,-0.03506141155958176
1639,Design a python program which accepts a number from the user and displays its prime factorization,Reka Program Python yang menerima nombor dari pengguna dan memaparkan pemfaktoran utama,-0.06316535174846649
1640,Design a program to find the first non-repeat character in a string.,Reka bentuk program untuk mencari watak bukan berulang pertama dalam rentetan.,-0.45098572969436646
1641,Create a function for generating random passwords of given length.,Buat fungsi untuk menghasilkan kata laluan rawak panjang yang diberikan.,-0.41047704219818115
1642,"Write a code that takes an array of characters and strings, and changes the strings to uppercase.","Tulis kod yang mengambil pelbagai aksara dan rentetan, dan mengubah rentetan ke huruf besar.",0.06463906168937683
1643,Compress a given string using run-length encoding. The characters in the output should be non-repeat...,Memampatkan rentetan yang diberikan menggunakan pengekodan jangka panjang. Watak-watak dalam output ...,-0.4283573031425476
1644,Create a PHP program for reserving seats on a flight,Buat program PHP untuk tempat duduk dalam penerbangan,0.09971147775650024
1645,Generate a Python script to sort a list of strings in ascending alphabetical order.,Menjana skrip python untuk menyusun senarai rentetan dalam susunan abjad menaik.,-0.38901862502098083
1646,Create a program to print in reverse order the elements of a list,Buat program untuk mencetak dalam urutan terbalik elemen senarai,-0.04225875064730644
1647,Generate a classifier in Python using the Random Forest algorithm.,Menjana pengelas dalam python menggunakan algoritma hutan rawak.,-0.32366541028022766
1648,Write a C program to compute the area of a rectangle.,Tulis program C untuk mengira kawasan segi empat tepat.,-0.3955462872982025
1649,Generate a C# program that takes a string and an integer and prints out the string multiplied by tha...,Menjana program C# yang mengambil rentetan dan integer dan mencetak rentetan yang didarab dengan nom...,-0.2139144390821457
1650,Write a Python script to flatten a nested dictionary.,Tulis skrip python untuk meratakan kamus bersarang.,-0.6873523592948914
1651,Develop a Swift function to trim a string.,Membangunkan fungsi pantas untuk memangkas rentetan.,-0.8805182576179504
1652,Create a program that removes any duplicates from a given array,Buat program yang menghilangkan sebarang pendua dari array yang diberikan,-0.3233442008495331
1653,Identify the language being used in the following code snippet.,Kenal pasti bahasa yang digunakan dalam coretan kod berikut.,0.3153752088546753
1654,Generate a Python program that performs quick sort on a given array of integers,Menjana program python yang melakukan jenis cepat pada pelbagai bilangan bulat,-0.5966642498970032
1655,Generate a script to encode and decode a short message,Menjana skrip untuk mengekod dan menyahkod mesej ringkas,0.35347291827201843
1656,Create a syntax tree for the following expression.,Buat pokok sintaks untuk ungkapan berikut.,-0.2567352056503296
1657,Write a code to generate random sequences of numbers with a given length,Tulis kod untuk menghasilkan urutan urutan rawak dengan panjang yang diberikan,0.057870421558618546
